sale_id,sale_date,product_id,customer_id,total,rating
1799,13-06-2023,7,125,1500,5
4140,22-10-2023,8,125,750,5
5439,05-12-2023,3,125,250,5
6776,20-01-2024,4,125,600,5
399,09-02-2023,2,126,900,5
1106,11-04-2023,24,126,500,4
2534,25-08-2023,24,126,500,4
2953,11-09-2023,24,126,500,5
4467,03-11-2023,2,126,900,5
4502,04-11-2023,3,126,250,4
5118,25-11-2023,3,126,250,4
5665,13-12-2023,7,126,1500,5
5753,17-12-2023,2,126,900,4
6464,09-01-2024,14,126,320,5
7664,21-02-2024,3,126,250,4
8379,15-03-2024,1,126,350,5
8898,04-04-2024,3,126,250,5
10065,22-08-2024,3,126,250,4
1806,14-06-2023,4,126,600,4
4193,24-10-2023,2,126,900,4
5602,10-12-2023,10,126,1800,5
6295,04-01-2024,14,126,320,5
6554,12-01-2024,4,126,600,5
6852,23-01-2024,4,126,600,5
6905,25-01-2024,4,126,600,5
8971,14-04-2024,2,126,900,4
9108,29-04-2024,3,126,250,4
9664,02-07-2024,1,126,350,5
370,05-02-2023,19,126,300,5
1060,08-04-2023,3,126,250,4
5938,22-12-2023,14,126,320,4
6844,23-01-2024,3,126,250,4
7291,08-02-2024,4,126,600,5
8274,11-03-2024,3,126,250,5
9483,09-06-2024,1,126,350,4
9644,30-06-2024,3,126,250,4
10334,25-09-2024,4,126,600,4
618,28-02-2023,16,126,500,5
751,10-03-2023,12,126,300,4
1844,17-06-2023,25,126,600,4
2340,05-08-2023,24,126,500,5
5856,20-12-2023,14,126,320,5
2642,02-09-2023,24,126,500,5
5634,12-12-2023,2,126,900,5
3432,27-09-2023,24,126,500,5
3915,13-10-2023,8,126,750,5
7159,04-02-2024,2,126,900,5
7617,19-02-2024,3,126,250,4
2950,11-09-2023,23,126,250,5
5648,12-12-2023,8,126,750,5
436,12-02-2023,2,127,900,5
3538,01-10-2023,21,127,650,4
3712,06-10-2023,7,127,1500,5
4935,18-11-2023,9,127,700,5
6128,29-12-2023,14,127,320,4
6402,07-01-2024,14,127,320,5
8654,24-03-2024,3,127,250,5
9867,31-07-2024,3,127,250,5
10258,17-09-2024,4,127,600,5
1646,31-05-2023,5,127,450,4
4045,18-10-2023,8,127,750,4
4305,28-10-2023,3,127,250,4
4491,03-11-2023,11,127,550,4
4651,09-11-2023,2,127,900,5
5666,13-12-2023,7,127,1500,5
6043,26-12-2023,14,127,320,4
7619,19-02-2024,3,127,250,4
7713,23-02-2024,2,127,900,4
7818,26-02-2024,4,127,600,4
9457,05-06-2024,2,127,900,5
9516,14-06-2024,3,127,250,5
799,14-03-2023,7,127,1500,5
2241,26-07-2023,18,127,450,5
3458,28-09-2023,23,127,250,5
3614,03-10-2023,1,127,350,4
4465,02-11-2023,11,127,550,4
4656,09-11-2023,5,127,450,5
4699,10-11-2023,10,127,1800,4
7592,18-02-2024,4,127,600,5
8112,05-03-2024,3,127,250,4
8208,08-03-2024,4,127,600,5
9590,23-06-2024,2,127,900,5
9863,30-07-2024,3,127,250,4
10080,25-08-2024,2,127,900,5
10364,29-09-2024,3,127,250,5
1251,25-04-2023,25,127,600,5
2220,24-07-2023,25,127,600,4
2319,03-08-2023,24,127,500,4
3158,18-09-2023,24,127,500,5
5543,09-12-2023,1,127,350,5
8221,09-03-2024,2,127,900,4
1655,01-06-2023,5,127,450,4
1742,07-06-2023,3,127,250,5
4762,12-11-2023,11,127,550,4
806,14-03-2023,27,127,200,5
4282,27-10-2023,6,127,1200,4
2446,16-08-2023,24,127,500,4
4158,22-10-2023,11,127,550,5
5915,22-12-2023,14,127,320,4
6042,26-12-2023,14,127,320,4
6087,27-12-2023,14,127,320,5
6446,09-01-2024,14,127,320,5
10105,28-08-2024,2,127,900,4
112,13-01-2023,23,128,250,4
272,27-01-2023,24,128,500,5
1295,29-04-2023,2,128,900,5
1931,29-06-2023,7,128,1500,5
4010,17-10-2023,1,128,350,5
5136,26-11-2023,1,128,350,4
6519,12-01-2024,1,128,350,5
9028,20-04-2024,1,128,350,5
9325,20-05-2024,2,128,900,5
1178,19-04-2023,11,128,550,5
1766,09-06-2023,24,128,500,5
2267,29-07-2023,10,128,1800,5
2449,16-08-2023,24,128,500,5
3173,19-09-2023,22,128,400,4
3241,21-09-2023,22,128,400,5
3346,24-09-2023,23,128,250,4
7529,16-02-2024,2,128,900,4
8804,29-03-2024,4,128,600,5
9196,07-05-2024,4,128,600,5
934,29-03-2023,3,128,250,4
1985,03-07-2023,22,128,400,5
2535,25-08-2023,24,128,500,4
3120,18-09-2023,21,128,650,4
8146,06-03-2024,3,128,250,4
8694,25-03-2024,4,128,600,4
8947,11-04-2024,2,128,900,5
14,02-01-2023,23,128,250,4
1052,07-04-2023,8,128,750,4
1536,19-05-2023,26,128,900,5
1758,08-06-2023,26,128,900,5
2144,18-07-2023,26,128,900,5
2205,23-07-2023,19,128,300,4
2341,05-08-2023,24,128,500,5
8305,12-03-2024,2,128,900,4
2843,08-09-2023,24,128,500,5
4073,19-10-2023,7,128,1500,5
5838,19-12-2023,14,128,320,5
6663,16-01-2024,4,128,600,4
8149,06-03-2024,4,128,600,4
10377,30-09-2024,4,128,600,5
599,26-02-2023,14,128,320,5
1423,09-05-2023,26,128,900,4
2121,17-07-2023,2,128,900,4
2499,21-08-2023,24,128,500,4
3543,01-10-2023,22,128,400,4
6838,23-01-2024,2,128,900,4
9337,22-05-2024,4,128,600,4
9338,23-05-2024,1,128,350,5
3477,29-09-2023,21,128,650,5
4621,08-11-2023,2,128,900,4
5055,22-11-2023,7,128,1500,5
1115,12-04-2023,12,129,300,5
1723,06-06-2023,5,129,450,4
3032,15-09-2023,21,129,650,5
3795,09-10-2023,7,129,1500,5
4143,22-10-2023,9,129,700,5
5842,19-12-2023,14,129,320,5
6728,19-01-2024,2,129,900,5
7774,25-02-2024,2,129,900,5
7998,02-03-2024,2,129,900,4
8596,22-03-2024,3,129,250,4
8742,27-03-2024,3,129,250,4
10004,14-08-2024,3,129,250,4
1051,07-04-2023,5,129,450,4
1246,25-04-2023,11,129,550,4
1904,25-06-2023,26,129,900,5
2629,01-09-2023,24,129,500,4
3459,28-09-2023,23,129,250,5
4359,30-10-2023,2,129,900,4
4911,18-11-2023,1,129,350,4
5038,22-11-2023,2,129,900,4
6165,30-12-2023,14,129,320,5
6225,01-01-2024,14,129,320,5
7778,25-02-2024,2,129,900,4
9250,12-05-2024,1,129,350,4
9685,05-07-2024,1,129,350,5
9864,30-07-2024,4,129,600,4
10252,16-09-2024,4,129,600,4
860,20-03-2023,6,129,1200,5
2853,09-09-2023,21,129,650,5
5293,01-12-2023,4,129,600,5
5351,02-12-2023,4,129,600,4
5825,19-12-2023,6,129,1200,4
6025,25-12-2023,14,129,320,4
6377,06-01-2024,14,129,320,4
8468,18-03-2024,1,129,350,4
8812,30-03-2024,1,129,350,4
9653,01-07-2024,3,129,250,4
1215,22-04-2023,26,129,900,4
1911,27-06-2023,5,129,450,5
3136,18-09-2023,22,129,400,5
3759,07-10-2023,10,129,1800,4
4548,05-11-2023,7,129,1500,4
8415,16-03-2024,2,129,900,4
8600,22-03-2024,3,129,250,4
3372,25-09-2023,23,129,250,4
9389,27-05-2024,1,129,350,4
2484,19-08-2023,24,129,500,4
3815,10-10-2023,3,129,250,5
5983,24-12-2023,14,129,320,4
9652,01-07-2024,3,129,250,4
2891,10-09-2023,21,129,650,4
6473,10-01-2024,14,129,320,4
979,31-03-2023,28,130,300,5
1005,02-04-2023,23,130,250,4
1237,24-04-2023,15,130,350,5
1941,30-06-2023,21,130,650,5
1977,02-07-2023,28,130,300,4
2814,07-09-2023,24,130,500,4
3540,01-10-2023,21,130,650,4
4422,01-11-2023,11,130,550,5
4533,05-11-2023,2,130,900,4
4584,06-11-2023,8,130,750,4
5718,15-12-2023,9,130,700,4
5869,20-12-2023,14,130,320,4
6636,16-01-2024,1,130,350,5
8824,30-03-2024,4,130,600,5
9001,17-04-2024,3,130,250,4
9263,14-05-2024,1,130,350,4
361,04-02-2023,10,130,1800,5
529,21-02-2023,11,130,550,5
811,15-03-2023,6,130,1200,4
1297,29-04-2023,15,130,350,4
2696,03-09-2023,24,130,500,5
3589,02-10-2023,8,130,750,5
5595,10-12-2023,8,130,750,5
6988,28-01-2024,4,130,600,4
7058,31-01-2024,2,130,900,5
8093,05-03-2024,2,130,900,4
9279,15-05-2024,1,130,350,4
9841,27-07-2024,2,130,900,4
10309,22-09-2024,4,130,600,5
76,09-01-2023,27,130,200,4
433,11-02-2023,23,130,250,4
3897,13-10-2023,1,130,350,5
4030,18-10-2023,1,130,350,4
4460,02-11-2023,10,130,1800,5
4691,10-11-2023,8,130,750,4
9934,07-08-2024,2,130,900,5
10350,27-09-2024,4,130,600,5
10386,01-10-2024,3,130,250,5
1418,09-05-2023,13,130,450,4
2275,30-07-2023,1,130,350,5
2856,09-09-2023,21,130,650,5
3946,14-10-2023,7,130,1500,5
4291,27-10-2023,9,130,700,4
5461,06-12-2023,5,130,450,4
6395,07-01-2024,14,130,320,5
683,04-03-2023,20,130,800,4
1575,23-05-2023,19,130,300,4
6070,27-12-2023,14,130,320,5
7539,17-02-2024,1,130,350,5
4327,28-10-2023,10,130,1800,5
5214,28-11-2023,10,130,1800,5
9255,12-05-2024,4,130,600,4
49,06-01-2023,8,131,750,5
297,30-01-2023,14,131,320,4
1394,07-05-2023,12,131,300,4
1476,14-05-2023,19,131,300,5
2610,01-09-2023,24,131,500,5
4953,19-11-2023,2,131,900,5
5255,30-11-2023,1,131,350,5
7540,17-02-2024,1,131,350,4
8262,11-03-2024,1,131,350,4
8526,19-03-2024,4,131,600,5
8671,25-03-2024,1,131,350,4
8764,28-03-2024,3,131,250,4
9122,01-05-2024,2,131,900,5
1303,30-04-2023,19,131,300,4
2086,13-07-2023,20,131,800,5
3109,17-09-2023,24,131,500,5
3726,07-10-2023,1,131,350,4
5025,21-11-2023,7,131,1500,4
6028,25-12-2023,14,131,320,5
6133,29-12-2023,14,131,320,5
6549,12-01-2024,4,131,600,5
7216,06-02-2024,3,131,250,4
7454,13-02-2024,3,131,250,5
7670,21-02-2024,4,131,600,5
7940,01-03-2024,3,131,250,4
9112,30-04-2024,2,131,900,4
9125,01-05-2024,2,131,900,5
9131,01-05-2024,3,131,250,5
9217,09-05-2024,2,131,900,4
10093,26-08-2024,4,131,600,5
579,24-02-2023,23,131,250,4
1172,18-04-2023,27,131,200,5
2227,25-07-2023,17,131,600,4
3766,08-10-2023,2,131,900,5
4657,09-11-2023,5,131,450,5
5957,23-12-2023,14,131,320,4
7628,20-02-2024,1,131,350,5
7994,02-03-2024,2,131,900,5
264,27-01-2023,15,131,350,5
760,10-03-2023,26,131,900,5
4121,21-10-2023,10,131,1800,5
4603,07-11-2023,9,131,700,5
5145,26-11-2023,4,131,600,4
5796,18-12-2023,6,131,1200,4
5852,20-12-2023,14,131,320,5
9385,26-05-2024,4,131,600,5
1735,06-06-2023,21,131,650,5
6551,12-01-2024,4,131,600,5
9519,15-06-2024,1,131,350,4
9662,02-07-2024,1,131,350,5
1043,06-04-2023,16,132,500,5
1252,25-04-2023,25,132,600,5
2179,21-07-2023,16,132,500,5
3013,14-09-2023,22,132,400,5
3504,29-09-2023,24,132,500,5
4566,06-11-2023,2,132,900,5
5282,01-12-2023,2,132,900,4
5760,17-12-2023,4,132,600,4
7117,02-02-2024,4,132,600,4
7170,04-02-2024,4,132,600,5
7187,05-02-2024,2,132,900,5
7641,20-02-2024,2,132,900,5
7812,26-02-2024,3,132,250,5
9480,08-06-2024,4,132,600,5
9943,08-08-2024,3,132,250,5
505,18-02-2023,15,132,350,4
1419,09-05-2023,14,132,320,4
1962,01-07-2023,25,132,600,4
2264,29-07-2023,6,132,1200,4
2280,30-07-2023,12,132,300,5
2468,18-08-2023,24,132,500,4
3001,13-09-2023,24,132,500,5
4144,22-10-2023,9,132,700,4
4274,27-10-2023,5,132,450,4
4826,14-11-2023,10,132,1800,4
5360,02-12-2023,7,132,1500,5
6106,28-12-2023,14,132,320,5
6514,11-01-2024,4,132,600,5
7669,21-02-2024,3,132,250,4
8105,05-03-2024,3,132,250,5
9335,22-05-2024,2,132,900,5
10283,20-09-2024,2,132,900,4
267,27-01-2023,19,132,300,5
634,01-03-2023,18,132,450,5
1590,24-05-2023,27,132,200,5
2006,06-07-2023,1,132,350,5
2183,21-07-2023,27,132,200,4
2306,01-08-2023,28,132,300,4
3345,24-09-2023,23,132,250,5
3963,15-10-2023,3,132,250,5
4619,08-11-2023,1,132,350,4
4819,14-11-2023,8,132,750,4
5749,16-12-2023,11,132,550,5
6548,12-01-2024,4,132,600,4
6707,18-01-2024,3,132,250,4
6794,21-01-2024,2,132,900,5
7125,03-02-2024,1,132,350,5
10186,07-09-2024,4,132,600,5
517,20-02-2023,6,132,1200,5
2626,01-09-2023,24,132,500,4
3297,23-09-2023,21,132,650,5
3860,11-10-2023,11,132,550,5
5238,29-11-2023,7,132,1500,5
5588,10-12-2023,4,132,600,5
1177,19-04-2023,11,132,550,4
2126,17-07-2023,14,132,320,4
4849,15-11-2023,7,132,1500,4
5344,02-12-2023,2,132,900,4
9900,04-08-2024,3,132,250,5
3083,16-09-2023,24,132,500,5
3981,16-10-2023,1,132,350,4
2392,11-08-2023,24,132,500,5
3586,02-10-2023,6,132,1200,5
7152,04-02-2024,1,132,350,4
46,06-01-2023,1,133,350,5
278,29-01-2023,10,133,1800,5
797,13-03-2023,25,133,600,4
2236,26-07-2023,12,133,300,4
3285,22-09-2023,24,133,500,4
4091,20-10-2023,4,133,600,5
4672,09-11-2023,10,133,1800,5
4857,15-11-2023,9,133,700,5
5264,30-11-2023,4,133,600,5
7135,03-02-2024,3,133,250,5
7520,16-02-2024,1,133,350,5
8094,05-03-2024,2,133,900,5
9292,16-05-2024,3,133,250,4
10278,19-09-2024,3,133,250,4
938,29-03-2023,8,133,750,4
2120,17-07-2023,1,133,350,4
3250,21-09-2023,24,133,500,5
3362,25-09-2023,22,133,400,4
4470,03-11-2023,4,133,600,4
5087,23-11-2023,10,133,1800,4
5281,01-12-2023,1,133,350,3
5412,04-12-2023,5,133,450,5
5473,06-12-2023,11,133,550,5
5986,24-12-2023,14,133,320,5
7069,31-01-2024,3,133,250,3
7124,03-02-2024,1,133,350,4
7587,18-02-2024,3,133,250,3
7821,27-02-2024,1,133,350,3
8037,03-03-2024,2,133,900,3
9016,18-04-2024,4,133,600,2
9158,03-05-2024,3,133,250,2
9712,09-07-2024,1,133,350,2
10152,04-09-2024,1,133,350,2
1495,16-05-2023,18,133,450,5
3828,10-10-2023,7,133,1500,5
3930,14-10-2023,2,133,900,3
5529,08-12-2023,8,133,750,4
6587,13-01-2024,4,133,600,2
8181,08-03-2024,1,133,350,4
8523,19-03-2024,3,133,250,3
9907,05-08-2024,1,133,350,3
9993,13-08-2024,2,133,900,4
10338,26-09-2024,2,133,900,4
878,22-03-2023,6,133,1200,4
2673,03-09-2023,24,133,500,2
8376,15-03-2024,1,133,350,2
220,24-01-2023,5,133,450,4
2966,12-09-2023,22,133,400,3
9468,06-06-2024,4,133,600,5
1100,10-04-2023,22,133,400,4
2066,11-07-2023,20,133,800,3
5459,06-12-2023,4,133,600,2
5757,17-12-2023,2,133,900,2
2957,12-09-2023,21,134,650,4
4163,23-10-2023,3,134,250,2
5148,26-11-2023,5,134,450,5
5631,12-12-2023,1,134,350,5
7048,31-01-2024,1,134,350,4
2245,26-07-2023,23,134,250,5
2318,02-08-2023,26,134,900,4
2826,08-09-2023,21,134,650,2
3283,22-09-2023,24,134,500,2
5472,06-12-2023,11,134,550,2
7263,08-02-2024,1,134,350,2
8060,04-03-2024,1,134,350,5
2384,10-08-2023,24,134,500,5
2587,30-08-2023,24,134,500,4
4347,29-10-2023,8,134,750,5
4683,10-11-2023,5,134,450,2
9835,26-07-2024,3,134,250,2
10190,08-09-2024,4,134,600,3
10301,21-09-2024,4,134,600,2
235,25-01-2023,1,134,350,5
771,11-03-2023,26,134,900,4
837,17-03-2023,18,134,450,2
1049,06-04-2023,26,134,900,3
1765,09-06-2023,12,134,300,4
2056,10-07-2023,16,134,500,5
2065,11-07-2023,19,134,300,2
4487,03-11-2023,9,134,700,3
4949,19-11-2023,1,134,350,2
1725,06-06-2023,10,134,1800,4
1854,19-06-2023,11,134,550,5
3413,27-09-2023,21,134,650,4
7600,18-02-2024,4,134,600,5
1138,14-04-2023,14,134,320,4
1964,01-07-2023,28,134,300,4
4629,08-11-2023,5,134,450,2
5205,28-11-2023,4,134,600,5
7662,21-02-2024,3,134,250,5
10306,22-09-2024,2,134,900,5
423,10-02-2023,21,135,650,5
477,15-02-2023,25,135,600,4
1778,10-06-2023,26,135,900,4
2883,09-09-2023,24,135,500,2
9514,13-06-2024,4,135,600,4
10365,29-09-2024,4,135,600,4
1760,09-06-2023,1,135,350,4
2070,12-07-2023,2,135,900,3
2166,20-07-2023,26,135,900,5
4261,26-10-2023,10,135,1800,2
7370,11-02-2024,2,135,900,3
8040,03-03-2024,2,135,900,3
8601,22-03-2024,3,135,250,3
9751,14-07-2024,2,135,900,2
10055,22-08-2024,1,135,350,5
83,10-01-2023,18,135,450,3
1096,10-04-2023,11,135,550,2
1362,04-05-2023,16,135,500,5
1438,10-05-2023,25,135,600,3
1673,02-06-2023,12,135,300,5
2970,12-09-2023,22,135,400,4
3985,16-10-2023,2,135,900,5
4407,01-11-2023,8,135,750,5
7409,12-02-2024,2,135,900,3
9773,18-07-2024,3,135,250,4
538,21-02-2023,25,135,600,3
935,29-03-2023,4,135,600,2
2360,08-08-2023,24,135,500,5
4104,21-10-2023,1,135,350,4
4777,13-11-2023,4,135,600,2
8850,31-03-2024,2,135,900,3
3315,23-09-2023,23,135,250,3
4784,13-11-2023,7,135,1500,5
5513,08-12-2023,2,136,900,3
5756,17-12-2023,2,136,900,5
7402,12-02-2024,1,136,350,3
8775,28-03-2024,4,136,600,2
9475,08-06-2024,1,136,350,2
718,07-03-2023,15,136,350,2
2310,02-08-2023,24,136,500,2
3527,30-09-2023,24,136,500,2
3725,07-10-2023,1,136,350,5
3728,07-10-2023,1,136,350,3
3983,16-10-2023,2,136,900,5
5229,29-11-2023,5,136,450,5
7630,20-02-2024,1,136,350,5
8426,16-03-2024,4,136,600,4
1097,10-04-2023,11,136,550,4
5795,18-12-2023,5,136,450,5
7714,23-02-2024,2,136,900,2
8371,14-03-2024,4,136,600,5
10032,19-08-2024,1,136,350,2
5073,23-11-2023,6,136,1200,5
9696,07-07-2024,1,136,350,3
171,19-01-2023,5,136,450,4
173,19-01-2023,11,136,550,4
2293,31-07-2023,28,136,300,5
6996,29-01-2024,1,136,350,5
5004,20-11-2023,9,137,700,4
6338,05-01-2024,14,137,320,2
6472,10-01-2024,14,137,320,3
6941,26-01-2024,4,137,600,2
2837,08-09-2023,22,137,400,5
3542,01-10-2023,22,137,400,3
5137,26-11-2023,2,137,900,4
1740,07-06-2023,3,137,250,3
4870,16-11-2023,3,137,250,3
6117,28-12-2023,14,137,320,5
5510,08-12-2023,2,137,900,3
6301,04-01-2024,14,138,320,4
7068,31-01-2024,3,138,250,5
487,16-02-2023,8,138,750,4
679,04-03-2023,14,138,320,5
2191,22-07-2023,19,138,300,4
3437,28-09-2023,21,138,650,2
4551,05-11-2023,8,138,750,4
8124,06-03-2024,1,138,350,3
8521,19-03-2024,3,138,250,3
2659,02-09-2023,24,138,500,2
3117,18-09-2023,21,138,650,3
7523,16-02-2024,1,138,350,2
8734,27-03-2024,3,138,250,5
1401,08-05-2023,13,138,450,4
3003,14-09-2023,21,138,650,2
5243,29-11-2023,9,138,700,5
7026,29-01-2024,4,138,600,4
7839,27-02-2024,3,138,250,4
7988,02-03-2024,2,138,900,5
9726,10-07-2024,3,138,250,5
3877,12-10-2023,5,138,450,2
6476,10-01-2024,14,138,320,3
8397,15-03-2024,4,138,600,4
6475,10-01-2024,14,139,320,5
6849,23-01-2024,3,139,250,5
7303,09-02-2024,2,139,900,3
10011,15-08-2024,2,139,900,3
10241,14-09-2024,2,139,900,5
1159,17-04-2023,8,139,750,4
1338,02-05-2023,12,139,300,2
1498,16-05-2023,22,139,400,5
2312,02-08-2023,24,139,500,3
3925,14-10-2023,2,139,900,2
4000,16-10-2023,9,139,700,3
7538,17-02-2024,1,139,350,2
10195,09-09-2024,2,139,900,2
10266,18-09-2024,3,139,250,3
371,05-02-2023,20,139,800,4
2486,19-08-2023,24,139,500,4
1849,18-06-2023,8,139,750,5
1880,22-06-2023,20,139,800,5
5994,24-12-2023,14,139,320,2
6049,26-12-2023,14,139,320,2
5880,20-12-2023,14,139,320,5
6878,24-01-2024,4,139,600,4
7155,04-02-2024,2,139,900,2
8554,21-03-2024,1,139,350,4
8895,04-04-2024,2,139,900,4
10369,30-09-2024,1,139,350,3
7951,01-03-2024,4,140,600,4
604,26-02-2023,26,140,900,3
1201,21-04-2023,18,140,450,2
4934,18-11-2023,8,140,750,4
2273,30-07-2023,1,140,350,5
3135,18-09-2023,22,140,400,3
10175,06-09-2024,3,140,250,3
763,11-03-2023,4,140,600,5
2515,23-08-2023,24,140,500,3
9795,20-07-2024,4,140,600,2
6626,15-01-2024,3,141,250,3
6873,24-01-2024,2,141,900,2
7074,31-01-2024,4,141,600,2
8717,26-03-2024,4,141,600,5
9572,21-06-2024,4,141,600,5
9999,14-08-2024,1,141,350,2
2551,26-08-2023,24,141,500,5
5619,11-12-2023,5,141,450,5
9024,19-04-2024,2,141,900,5
4311,28-10-2023,5,141,450,5
4433,02-11-2023,3,141,250,3
9173,05-05-2024,2,141,900,5
6313,04-01-2024,14,141,320,4
6629,15-01-2024,4,141,600,3
7997,02-03-2024,2,141,900,2
6579,13-01-2024,3,142,250,3
8655,24-03-2024,3,142,250,3
555,23-02-2023,2,142,900,2
1086,09-04-2023,23,142,250,2
1972,02-07-2023,23,142,250,2
3284,22-09-2023,24,142,500,2
4524,05-11-2023,1,142,350,4
5762,17-12-2023,4,142,600,2
7084,01-02-2024,2,142,900,5
10156,04-09-2024,3,142,250,3
2439,15-08-2023,24,142,500,4
5819,19-12-2023,3,142,250,4
3771,08-10-2023,8,142,750,2
7451,13-02-2024,3,142,250,5
3613,03-10-2023,1,142,350,3
5980,24-12-2023,14,142,320,5
6029,25-12-2023,14,143,320,3
6309,04-01-2024,14,143,320,4
34,04-01-2023,5,143,450,5
2604,31-08-2023,24,143,500,2
3253,21-09-2023,24,143,500,2
3313,23-09-2023,23,143,250,3
4243,26-10-2023,3,143,250,5
5268,30-11-2023,7,143,1500,5
7213,06-02-2024,3,143,250,5
7407,12-02-2024,2,143,900,2
8869,01-04-2024,2,143,900,4
10302,22-09-2024,1,143,350,4
1330,01-05-2023,26,143,900,2
1889,23-06-2023,15,143,350,5
2779,06-09-2023,24,143,500,3
4119,21-10-2023,9,143,700,2
5291,01-12-2023,3,144,250,5
5734,16-12-2023,5,144,450,3
6145,29-12-2023,14,144,320,4
7616,19-02-2024,3,144,250,4
8160,07-03-2024,1,144,350,3
8689,25-03-2024,3,144,250,4
9606,25-06-2024,2,144,900,3
10106,29-08-2024,1,144,350,5
10244,14-09-2024,4,144,600,5
277,28-01-2023,26,144,900,4
490,16-02-2023,13,144,450,5
1776,10-06-2023,22,144,400,5
4256,26-10-2023,8,144,750,3
4308,28-10-2023,4,144,600,3
4424,01-11-2023,11,144,550,3
2808,07-09-2023,24,144,500,4
3275,22-09-2023,23,144,250,5
3953,14-10-2023,11,144,550,2
7380,11-02-2024,3,144,250,3
826,16-03-2023,16,144,500,5
7530,16-02-2024,3,144,250,5
4998,20-11-2023,6,145,1200,2
5426,04-12-2023,10,145,1800,4
6565,13-01-2024,2,145,900,2
6572,13-01-2024,3,145,250,2
7386,11-02-2024,4,145,600,3
9302,17-05-2024,2,145,900,5
9796,21-07-2024,1,145,350,4
2836,08-09-2023,22,145,400,4
3619,03-10-2023,6,145,1200,2
6044,26-12-2023,14,145,320,2
8847,31-03-2024,2,145,900,3
1473,14-05-2023,17,145,600,2
2212,24-07-2023,10,145,1800,2
3260,22-09-2023,21,145,650,5
5329,01-12-2023,10,145,1800,2
5522,08-12-2023,4,145,600,3
5629,11-12-2023,10,145,1800,4
9221,09-05-2024,3,145,250,2
3813,10-10-2023,3,145,250,4
9704,08-07-2024,2,145,900,4
2061,11-07-2023,7,145,1500,3
3512,30-09-2023,22,145,400,2
6912,26-01-2024,1,145,350,4
8780,29-03-2024,1,145,350,4
9065,24-04-2024,2,145,900,2
7772,25-02-2024,2,146,900,3
8563,21-03-2024,3,146,250,4
9346,23-05-2024,3,146,250,2
9792,20-07-2024,3,146,250,3
10316,24-09-2024,2,146,900,2
737,09-03-2023,6,146,1200,2
1869,21-06-2023,6,146,1200,3
2003,05-07-2023,23,146,250,4
4062,19-10-2023,4,146,600,2
4177,23-10-2023,6,146,1200,5
1132,14-04-2023,10,146,1800,3
1846,18-06-2023,4,146,600,4
1970,02-07-2023,18,146,450,5
8355,14-03-2024,2,146,900,2
6460,09-01-2024,14,146,320,3
7952,01-03-2024,4,146,600,5
9450,04-06-2024,3,146,250,5
10045,20-08-2024,4,146,600,2
9729,11-07-2024,3,146,250,3
8636,23-03-2024,4,147,600,3
8946,11-04-2024,2,147,900,2
1269,27-04-2023,12,147,300,3
1450,12-05-2023,10,147,1800,3
2169,21-07-2023,7,147,1500,2
3862,11-10-2023,11,147,550,5
4004,16-10-2023,10,147,1800,3
58,07-01-2023,1,147,350,3
1135,14-04-2023,13,147,450,2
3263,22-09-2023,22,147,400,5
7556,17-02-2024,3,147,250,2
8878,02-04-2024,2,147,900,3
691,05-03-2023,4,147,600,3
3200,20-09-2023,21,147,650,3
3320,23-09-2023,24,147,500,4
8620,23-03-2024,2,147,900,2
3423,27-09-2023,23,147,250,5
6755,20-01-2024,2,147,900,3
7828,27-02-2024,2,147,900,2
9073,25-04-2024,1,147,350,4
5427,04-12-2023,10,148,1800,4
8185,08-03-2024,2,148,900,2
8520,19-03-2024,3,148,250,3
8740,27-03-2024,3,148,250,4
9178,05-05-2024,4,148,600,5
981,01-04-2023,4,148,600,3
1691,03-06-2023,23,148,250,2
1838,16-06-2023,20,148,800,3
4174,23-10-2023,5,148,450,2
4252,26-10-2023,5,148,450,2
72,09-01-2023,11,148,550,2
1900,25-06-2023,5,148,450,3
8797,29-03-2024,3,148,250,3
8938,10-04-2024,2,148,900,3
9151,03-05-2024,1,148,350,2
3638,04-10-2023,2,148,900,3
5211,28-11-2023,8,148,750,4
5693,14-12-2023,8,148,750,4
2519,23-08-2023,24,148,500,2
4654,09-11-2023,4,148,600,3
6118,28-12-2023,14,148,320,2
6611,15-01-2024,1,148,350,4
8593,22-03-2024,2,148,900,3
9787,20-07-2024,1,148,350,4
5740,16-12-2023,6,149,1200,2
6489,10-01-2024,14,149,320,4
7439,13-02-2024,1,149,350,5
8751,28-03-2024,2,149,900,3
9022,19-04-2024,2,149,900,3
10354,28-09-2024,2,149,900,4
90,11-01-2023,4,149,600,5
2026,07-07-2023,25,149,600,2
5601,10-12-2023,10,149,1800,2
8357,14-03-2024,3,149,250,3
3582,02-10-2023,4,149,600,3
6135,29-12-2023,14,149,320,4
7102,02-02-2024,1,149,350,5
9694,06-07-2024,3,149,250,4
9745,13-07-2024,3,149,250,3
1255,26-04-2023,7,149,1500,2
4110,21-10-2023,4,149,600,4
9036,20-04-2024,3,149,250,4
5739,16-12-2023,6,150,1200,5
8348,14-03-2024,1,150,350,4
8499,19-03-2024,1,150,350,2
8748,28-03-2024,1,150,350,2
9672,03-07-2024,4,150,600,5
9861,30-07-2024,2,150,900,3
48,06-01-2023,7,150,1500,3
1645,30-05-2023,27,150,200,2
2111,16-07-2023,12,150,300,4
3247,21-09-2023,23,150,250,3
3254,21-09-2023,24,150,500,3
